id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt6210192,Loaded,Ian Fitzgibbon,male,Channel 4,60,Loaded,2017-07-17,,"Jim Howick, Samuel Anderson, Nick Helm",UK,English,,6.5,1403,,,game,,2017.0
tt4602768,Doctor Foster,no_data,no_data,BBC One,86,Doctor Foster: A Woman Scorned,2016-04-09,,"Suranne Jones, Bertie Carvel, Tom Taylor",UK,English,TV-MA,7.6,19458,,,"female protagonist,female nudity,sex with friend&apos;s wife,middle aged woman,extramarital affair","Won 1 BAFTA Award, 11 wins & 6 nominations total",2016.0
tt7981052,Rapture,no_data,no_data,Netflix,83,Rapture,2018-03-30,,"Joseph Simmons III, Logic, A Boogie wit da Hoodie",USA,English,,7,561,,,tv mini series,"Awards, 1 nomination",2018.0
tt0290988,Trailer Park Boys,no_data,no_data,Netflix,89,Trailer Park Boys,2004-04-20,,"John Paul Tremblay, Robb Wells, Mike Smith",Canada,English,TV-MA,8.6,43328,,,"trailer park,mockumentary,poverty,group of friends,trailer home","Top rated TV #207 | Awards, 4 wins & 22 nominations",2004.0
tt7596008,Trump: An American Dream,no_data,no_data,72 Films,,Trump: An American Dream,2017-11-09,,"Colin Tierney, Nikki Haskell, Rona Barrett",UK,English,,7.2,4068,,,"tv mini series,new york city,rich man,reference to donald trump,trump family","Awards, 1 nomination",2017.0
tt7818686,James Acaster: Repertoire,no_data,no_data,"Phil McIntyre Television, Turtle Canyon Comedy",,James Acaster: Repertoire,2018-03-27,,"James Acaster, Joe Parham, Stuart Laws",UK,English,TV-MA,8.4,3794,,,"tv mini series,stand up comedy,tv special",,2018.0
tt6712390,Requiem,no_data,no_data,BBC One,59,Requiem,2018-02-02,,"Lydia Wilson, James Frecheville, Sian Reese-Williams",UK,"English, British Sign Language, Welsh",TV-MA,6.4,6681,,,"haunted manor,tv mini series","Awards, 2 wins",2018.0
tt7107518,The Standups,Troy Miller,male,Netflix,78,The Standups,2017-07-04,,"Dan Soder, Beth Stelling, Nikki Glaser",USA,English,,6.6,1299,,,stage,,2017.0
tt7956274,Edha,Daniel Burman,male,Netflix,,Edha,2018-03-16,,"Andrés Velencoso, Brian Beacock, Dennis Smith",Argentina,Spanish,,4.9,649,,,mother,,2018.0
tt7768848,Wild Wild Country,no_data,no_data,Netflix,98,Wild Wild Country,2018-03-16,,"Ma Anand Sheela, Philip Toelkes, Jane Stork",USA,English,TV-MA,8.1,30815,,,"guru,1980s,religious leader,sexuality,enlightenment","Won 1 Primetime Emmy, 2 wins & 13 nominations total",2018.0
tt5197860,Tabula Rasa,no_data,no_data,Eén,95,Tabula Rasa,2017-10-29,,"Veerle Baetens, Stijn Van Opstal, Jeroen Perceval",Belgium,Dutch,TV-MA,8,10431,,,"family relationships,psychiatric hospital,secluded house,missing person,tv mini series","Awards, 2 wins & 3 nominations",2017.0
tt6729080,Collateral,S. J. Clarkson,female,BBC Two,79,Collateral,2018-03-09,,"Carey Mulligan, Nathaniel Martello-White, Hayley Squires","UK, USA",English,TV-MA,6.7,18205,,,"police procedural crime,timeframe 2010s,timeframe 21st century,female full frontal nudity,female rear nudity","Nominated for 1 BAFTA Award, 5 nominations total",2018.0
tt8004578,Flint Town,no_data,no_data,Netflix,95,Flint Town,2018-03-02,,"Tim Johnson, Bridgette Balasko, Robert Frost",USA,English,TV-MA,7.8,3735,,,"violence,social documentary,documentary series","Awards, 1 win & 4 nominations",2018.0
tt6145878,21 Thunder,no_data,no_data,CBC Television,69,21 Thunder,2017-07-31,,"Stephanie Bennett, Emmanuel Kabongo, Andres Joseph",Canada,English,TV-MA,6,1026,,,"barefoot female,female rear nudity,soccer,female nudity,sex scene",,2017.0
tt4003966,Marseille,no_data,no_data,Netflix,33,Marseille,2016-05-05,,"Karen Strassman, Anne Yatco, Gérard Depardieu",France,French,TV-MA,6.8,5196,,,"family relationships,marseille france,marseille accent,mayor,one word series title",,2016.0
tt6297682,Seven Seconds,no_data,no_data,Netflix,78,Seven Seconds,2018-02-23,,"Clare-Hope Ashitey, Beau Knapp, Michael Mosley",USA,English,TV-MA,7.7,16395,,,"tv mini series,closeted teenager,systemic racism,cover up,alcoholism","Won 1 Primetime Emmy, 8 wins & 12 nominations total",2018.0
tt6600720,Hitler's Circle of Evil,no_data,no_data,"Head Gear Films, Metrol Technology, World Media Rights Productions",,Hitler's Circle of Evil,2018-02-21,,"Guy Walters, Alisdair Simpson, Michael Lynch",UK,English,,8,4381,,,"reference to adolf hitler,fuhrer,british actor playing foreigner,reenactment,german history",,2018.0
tt4206804,The Frankenstein Chronicles,no_data,no_data,ITV,82,The Frankenstein Chronicles,2018-02-20,,"Sean Bean, Richie Campbell, Tom Ward",UK,English,TV-MA,7.2,11674,,,"scientist,frankenstein,dead body in a river,regeneration formula,venereal disease","Awards, 2 wins & 1 nomination",2018.0
tt7078710,Everything Sucks!,no_data,no_data,Netflix,72,Everything Sucks!,2018-02-16,,"Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh",USA,English,TV-14,7.5,19722,,,"high school,1990s,oregon,year 1996,school","Awards, 4 nominations",2018.0
tt7332652,Re:Mind,no_data,no_data,"ADK Arts, TV Tokyo",,Re: Mind,2018-02-15,,"Mirei Sasaki, Sarina Ushio, Mei Higashimura",Japan,Japanese,TV-MA,4.9,1620,,,"adult actress plays a teenage girl,girl uses a wheelchair,tv mini series",,2018.0
tt6503244,Valor,no_data,no_data,The CW,21,Valor,2017-10-09,,"Christina Ochoa, Matt Barr, Charlie Barnett",USA,English,TV-14,5.8,3200,,,,,2017.0
tt7622902,Prison Playbook,Shin Won-ho,male,tvN,,Prison Playbook,2017-11-22,,"Park Hae-soo, Jung Kyung-ho, Krystal Jung",South Korea,Korean,,8.5,3345,,,"prison,bromance,false accusation,baseball,life lesson","Awards, 1 win & 3 nominations",2017.0
tt1051220,The Shannara Chronicles,no_data,no_data,MTV,79,The Shannara Chronicles,2016-01-05,,"Austin Butler, Ivana Baquero, Manu Bennett",USA,"English, Hindi",TV-14,7.1,60179,,,"based on novel,fantasy world,magic,demon,evil","Awards, 3 nominations",2016.0
tt0177814,Godzilla,Ray Patterson,male,TV Tokyo,,Godzilla,1978-09-09,,"Ted Cassidy, Don Messick, Hilly Hicks","USA, Japan",English,TV-Y7,6.2,700,,,"godzilla,supernatural power,animal character name as series title,godzilla character,one word series title",,1978.0
tt5884792,Disjointed,no_data,no_data,Netflix,19,Disjointed,2017-08-25,,"Kathy Bates, Aaron Moten, Elizabeth Alderfer",USA,"Mandarin, English",TV-MA,6.7,10321,,,"cannabis,marijuana,laugh track,stoner comedy",,2017.0
tt1582350,Episodes,James Griffiths,male,Showtime,,Episodes,2011-01-09,,"Matt LeBlanc, Stephen Mangan, Tamsin Greig","UK, USA",English,TV-MA,7.8,35151,,,"sitcom,timeframe 2010s,timeframe 21st century,showbiz comedy,female nudity","Nominated for 10 Primetime Emmys, 2 wins & 21 nominations total",2011.0
tt4051832,Lovesick,Elliot Hegarty,male,Channel 4,98,Lovesick,2015-04-15,,"Johnny Flynn, Antonia Thomas, Daniel Ings",UK,English,TV-MA,8,20171,,,"friend,sitcom,std,2010s,british comedy","Awards, 2 nominations",2015.0
tt5736758,The Frozen Dead,no_data,no_data,M6,70,Glacé,2017-01-10,,"Charles Berling, Julia Piaton, Pascal Greggory",France,French,,6.3,3608,,,"dance,tv mini series","Awards, 1 win & 6 nominations",2017.0
tt7531644,Myths & Monsters,no_data,no_data,3DD Productions,,Myths & Monsters,2017-12-23,,"Nicholas Day, Diane Purkiss, Liz Gloyn",UK,English,TV-PG,7.7,855,,,"folklore,mythology,monster,legend,storytelling",,2017.0
tt7909708,72 Dangerous Animals: Latin America,no_data,no_data,Netflix,,72 Dangerous Animals: Latin America,2017-12-22,,"Bob Brisbane, Vidal Haddad Jr., Justin Schmidt","Australia, USA",English,,6.6,589,,,tv mini series,,2017.0
tt5797220,The Indian Detective,no_data,no_data,CTV Television Network,50,The Indian Detective,2017-12-19,,"Russell Peters, Anupam Kher, Christina Cole","Canada, Germany, South Africa",English,,6.5,3164,,,"canadian police,toronto ontario canada,tv mini series","Awards, 1 win & 1 nomination",2017.0
tt5858892,"Hello, My Twenties!",no_data,no_data,JTBC,,Age of Youth,2016-07-22,,"Yeri Han, Seung-Yeon Han, Eun-bin Park",South Korea,Korean,TV-14,8.3,2231,,,"housemate,sismance,female friendship,love at first sight,undeserving of love","Awards, 2 wins & 2 nominations",2016.0
tt7306056,Wormwood,Errol Morris,male,Netflix,90,Wormwood,2017-12-15,,"Peter Sarsgaard, Molly Parker, Christian Camargo",USA,English,,7,4287,,,"reenactment,mind control,conspiracy,deep state,son","Awards, 5 nominations",2017.0
tt2543312,Halt and Catch Fire,Ed Bianchi,male,AMC,90,Halt and Catch Fire,2014-06-01,,"Lee Pace, Scoot McNairy, Mackenzie Davis",USA,English,TV-14,8.4,32155,,,"1980s,computer,family relationships,female programmer,bisexual man","Nominated for 1 Primetime Emmy, 2 wins & 14 nominations total",2014.0
no_data,Dhia Sofea,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt6983520,Kantaro: The Sweet Tooth Salaryman,no_data,no_data,Netflix,100,Kantaro: The Sweet Tooth Salaryman,2017-07-07,,"Matsuya Onoe, Ren Ishikawa, Sarutoki Minagawa",Japan,Japanese,,7.6,819,,,book,,2017.0
tt3063454,Man Down,Matt Lipsey,male,Channel 4,77,Man Down,2013-10-18,,"Greg Davies, Roisin Conaty, Mike Wozniak",UK,English,TV-MA,7.6,4459,,,"socially awkward,absurdism,breakup,father son relationship,two word series title",,2013.0
tt2249364,Broadchurch,James Strong,male,ITV,92,Broadchurch,2013-08-07,,"David Tennant, Olivia Colman, Jodie Whittaker",UK,English,TV-MA,8.4,111330,,,"murder,coastal town,murder investigation,police detective,female police officer","Won 3 BAFTA Awards, 28 wins & 30 nominations total",2013.0
tt7134506,The Many Faces of Ito,no_data,no_data,Netflix,,Itô kun A to E,2017-08-15,,"Fumino Kimura, Nozomi Sasaki, Kaho",Japan,Japanese,,6.7,248,,,tv mini series,,2017.0
no_data,Trailer Park Boys: Out of the Park: USA,no_data,no_data,Netflix,no_data,,,,,,,,,,,,,,
no_data,Argon,no_data,no_data,Munhwa Broadcasting Corporation,no_data,,,,,,,,,,,,,,
tt5516154,Godless,Scott Frank,male,Netflix,83,Godless,2017-11-22,,"Jack O'Connell, Michelle Dockery, Scoot McNairy",USA,English,TV-MA,8.3,66257,,,"gunslinger,cowboy,revisionist western,horse wrangler,nudity","Won 3 Primetime Emmys, 8 wins & 27 nominations total",2017.0
tt1836037,Longmire,no_data,no_data,A&E,88,Longmire,2012-06-03,,"Robert Taylor, Katee Sackhoff, Lou Diamond Phillips",USA,"English, French",TV-14,8.3,35334,,,"character name as series title,neo western,lever action rifle,colt single action army revolver,cowboy cop","Awards, 4 wins & 5 nominations",2012.0
tt4588068,Luna Petunia,no_data,no_data,Netflix,,Luna Petunia,2016-12-09,,"Neil Crone, Jonah Wineberg, Edward Glen",USA,English,TV-Y,6.3,56,,,fairy tale fantasy,"Awards, 1 win & 1 nomination",2016.0
tt7644680,Shot in the Dark,no_data,no_data,Netflix,,Shot in the Dark,2017-11-17,,"Zak Holman, Howard Raishbrook, Austin Raishbrook",USA,English,TV-MA,8,1817,,,night,"Awards, 1 nomination",2017.0
tt5135336,The Method,Yuri Bykov,male,Channel One Russia,,The Method,2015-10-01,,"Konstantin Khabenskiy, Paulina Andreeva, Kirill Polukhin",Russia,Russian,TV-MA,7.3,2918,,,"investigation,murder,serial killer,father daughter relationship,russia","Awards, 6 wins & 10 nominations",2015.0
tt7931520,Blazing Transfer Students,no_data,no_data,,,Blazing Transfer Students,2017-11-10,,"Takeshi Kaga, Norio Wakamoto, Daiki Shigeoka",Japan,Japanese,TV-MA,6.9,122,,,school,,2017.0
tt4789300,Lady Dynamite,no_data,no_data,Netflix,97,Lady Dynamite,2016-05-20,,"Maria Bamford, Fred Melamed, Mary Kay Place",USA,English,TV-MA,7.3,3723,,,"female protagonist,absurd comedy,camp humor,showbiz comedy,surreal comedy","Awards, 1 win & 4 nominations",2016.0
tt4861760,Project Mc²,no_data,no_data,Netflix,,Project Mc²,2015-08-07,,"Mika Abdalla, Ysa Penarejo, Victoria Vida",USA,English,TV-Y7,5.8,1050,,,"psychotronic series,science,technology,spy,girl","Awards, 1 win & 15 nominations",2015.0
tt10544836,The Little Nyonya,no_data,no_data,Channel 8,,Noniya,2008-11-25,,"Bobby Tonelli, Desmond Shen, Kyle Chan",Singapore,"Chinese, Hokkien, Malay, Japanese, English",,8.4,28,,,,"Awards, 1 nomination",2008.0
no_data,Together,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt5639976,The Mist,no_data,no_data,Spike TV,60,The Mist,2017-06-22,,"Morgan Spector, Alyssa Sutherland, Gus Birney","Canada, USA",English,TV-14,5.4,25084,,,"small town,monster,based on novel,nickname,name calling","Awards, 2 nominations",2017.0
tt3610926,W1A,no_data,no_data,BBC Two,96,W1A,2014-03-19,,"Hugh Bonneville, Monica Dolan, Sarah Parish",UK,English,TV-14,7.7,2710,,,"broadcaster,mockumentary,follow up,london england,headquarters","Won 1 BAFTA Award, 3 wins & 3 nominations total",2014.0
tt5467814,Haters Back Off,Todd Rohal,male,Netflix,50,Haters Back Off!,2016-10-14,,"Colleen Ballinger, Angela Kinsey, Francesca Reale",USA,English,TV-14,5.9,7310,,,"star,satire,web series,f rated,fame seeking","Awards, 3 wins & 1 nomination",2016.0
tt4467232,Seven and Me,no_data,no_data,France 3,,Seven & Me,,,"Leila Jolene, Geraldine O'Rawe, David Lowe","France, Germany, Italy",English,,6.1,60,,,,,
tt7492122,Kibaoh Klashers,no_data,no_data,Netflix,,Kibaoh Klashers,2017-07-27,,"Ben Diskin, Cherami Leigh, Ray Chase",China,English,TV-Y7,6.4,18,,,work,,2017.0
tt0244365,Star Trek: Enterprise,no_data,no_data,UPN,55,Star Trek: Enterprise,2001-09-26,,"Scott Bakula, John Billingsley, Jolene Blalock",USA,"English, Klingon",TV-PG,7.5,53092,,,"earth starship,earthling,terran,space explorer,earthman","Won 4 Primetime Emmys, 14 wins & 50 nominations total",2001.0
tt0112178,Star Trek: Voyager,no_data,no_data,UPN,76,Star Trek: Voyager,1995-01-16,,"Kate Mulgrew, Robert Beltran, Roxann Dawson",USA,English,TV-PG,7.8,68659,,,"starship crew,female commanding officer,captain,hologram,star trek","Won 7 Primetime Emmys, 33 wins & 84 nominations total",1995.0
no_data,Sudden,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt6596634,The Royal House of Windsor,no_data,no_data,Channel 4,,The Royal House of Windsor,2017-02-22,,"Queen Elizabeth II, Duke of Windsor, King George VI",UK,English,,7.3,1591,,,"queen elizabeth ii,house of windsor,british history,british royalty,monarch",,2017.0
tt7936386,Paul Hollywood's Big Continental Road Trip,no_data,no_data,BBC Two,,Paul Hollywood's Big Continental Road Trip,2017-05-28,,"Alexis Dubus, Paul Hollywood",UK,English,,7.4,216,,,"actor,travel documentary",,2017.0
tt3741346,Real Rob,no_data,no_data,Netflix,0,Real Rob,2015-12-01,,"Rob Schneider, Patricia Maya Schneider, Jamie Lissow",USA,English,TV-MA,6.3,2897,,,"hollywood,movie star,two word title,alliterative title,2010s",,2015.0
tt4159076,Dark Matter,no_data,no_data,Syfy,89,Dark Matter,2015-06-12,,"Melissa O'Neil, Anthony Lemke, Alex Mallari Jr.",Canada,English,TV-14,7.5,42367,,,"dystopia,dystopian sci fi,spaceship,amnesia,based on comic","Awards, 10 nominations",2015.0
tt6562134,VeggieTales in the City,no_data,no_data,Netflix,,VeggieTales in the City,2017-02-24,,"Rob Paulsen, Mike Nawrocki, Phil Vischer",USA,English,TV-Y,5.3,119,,,city,"Awards, 1 nomination",2017.0
tt1530541,Offspring,no_data,no_data,Network 10,,Offspring,2016-09-01,,"Asher Keddie, Kat Stewart, Richard Davies",Australia,English,TV-MA,8.3,4957,,,"love,quirky comedy,timeframe 2010s,timeframe 21st century","Awards, 12 wins & 34 nominations",2016.0
tt1870326,Apaches,John Mackenzie,male,"Central Office of Information (COI), Graphic Films, Health and Safety Executive",,Apaches,,John Mackenzie,"Louise O'Hara, Robbie Oubridge, Ian Scrace",UK,English,,7.2,274,,,"apache indian,apache,reference to arizona",,
tt5595688,No Tomorrow,no_data,no_data,The CW,88,No Tomorrow,2016-10-04,,"Joshua Sasse, Tori Anderson, Jonathan Langdon",USA,English,TV-PG,7.1,5177,,,"based on brazilian tv series,cancelled,steamy romance,apocalypse,heartache","Awards, 2 nominations",2016.0
tt2710394,Reign,no_data,no_data,The CW,86,Reign,2013-10-17,,"Adelaide Kane, Megan Follows, Celina Sinden",USA,English,TV-14,7.4,49447,,,"queen,lady in waiting,france,female friendship,love triangle","Awards, 4 wins & 21 nominations",2013.0
tt5531470,Frequency,no_data,no_data,The CW,77,Frequency,2016-10-05,,"Peyton List, Riley Smith, Devin Kelley",USA,English,TV-MA,7.4,13831,,,"time travel,time traveler,sideways time travel,female time traveler,timeframe 2010s","Awards, 1 nomination",2016.0
tt1405406,The Vampire Diaries,no_data,no_data,The CW,86,The Vampire Diaries,2009-09-10,,"Nina Dobrev, Paul Wesley, Ian Somerhalder",USA,English,TV-14,7.7,317099,,,"vampire,high school,immortality,doppelganger,supernatural power","Awards, 37 wins & 67 nominations",2009.0
no_data,High Risk,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt2707408,Narcos,José Padilha,male,Netflix,89,Narcos,2015-08-28,,"Pedro Pascal, Wagner Moura, Boyd Holbrook","USA, Colombia","English, Spanish",TV-MA,8.8,413409,,,"colombia,based on true story,murder,deception,jungle","Top rated TV #65 | Nominated for 3 Primetime Emmys, 8 wins & 20 nominations total",2015.0
tt1396212,Dinotrux,no_data,no_data,Netflix,,Dinotrux,2015-08-14,,"Andrew Francis, Richard Ian Cox, Ashleigh Ball","USA, Canada","English, French",TV-Y7-FV,6.6,468,,,"dinosaur,mechanical dinosaur,dinosaur adventure,dreamworks,cgi animation","Awards, 4 wins & 5 nominations",2015.0
tt6686450,Million Yen Women,no_data,no_data,TV Tokyo,,"1,000,000 yen no Onnatachi",2017-04-14,,"Yôjirô Noda, Rila Fukushima, Rena Matsui",Japan,Japanese,,7.6,1854,,,"japanese schoolgirl,japanese high school girl,nudist,japanese girl,nude woman",,2017.0
tt5669272,Wet Hot American Summer: Ten Years Later,David Wain,male,Netflix,,Wet Hot American Summer: Ten Years Later,2017-08-04,,"Nina Hellman, Marguerite Moreau, Zak Orth",USA,English,TV-MA,6.9,8732,,,"camp,tv mini series","Awards, 1 nomination",2017.0
no_data,Bountiful Blessings,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt4567218,Fartsa,Egor Baranov,male,Channel One Russia,,Fartsa,2015-03-30,,"Alexander Petrov, Aleksey Vesyolkin, Filipp Gorenshteyn",Russia,Russian,,6.7,201,,,love,"Awards, 1 win & 4 nominations",2015.0
no_data,The In-Laws,no_data,no_data,Channel 8,no_data,,,,,,,,,,,,,,
tt0487831,The IT Crowd,no_data,no_data,Channel 4,85,The IT Crowd,2006-02-03,,"Chris O'Dowd, Richard Ayoade, Katherine Parkinson",UK,English,TV-14,8.5,150448,,,"it support,on the spectrum,large corporation,nerd,female boss","Top rated TV #179 | Won 3 BAFTA Awards, 9 wins & 18 nominations total",2006.0
tt1497609,Vexed,no_data,no_data,BBC Two,,Vexed,2010-08-15,,"Toby Stephens, Ronny Jhutti, Roger Griffiths",UK,English,TV-PG,7.2,3617,,,"forensic technician,detective inspector,male sexist,self deprecating female,male female relationship",,2010.0
tt2069688,World War II in Colour,no_data,no_data,American Heroes Channel,,World War II in Colour,,,"Robert Powell, Swaylee Loughnane",UK,English,TV-MA,8.7,7007,,,"dead soldier,world war two,warfare,war documentary,armed forces",,
tt5320160,Degrassi: Next Class,no_data,no_data,Family Channel,44,Degrassi: Next Class,2016-01-03,,"Na'ku'set Gould, Amanda Arcuri, Sara Waisglass",Canada,English,TV-PG,6.8,3330,,,"2010s,toronto,canada,timeframe 2010s","Awards, 3 wins & 27 nominations",2016.0
tt6058496,Diamond Lover,no_data,no_data,Zhejiang Television,,Diamond Lover,2015-07-22,,"Rain, Yan Tang, Jin Luo",China,Mandarin,,6.2,155,,,love,"Awards, 6 wins & 4 nominations",2015.0
tt1059455,The Legend of Bruce Lee,no_data,no_data,China Central Television,,Li Xiao Long chuan qi,2010-09-21,,"Danny Kwok-Kwan Chan, Ted Duran, Mark Dacascos",China,"Mandarin, English",Not Rated,6.8,1474,,,"martial arts action,wing chun,kung fu,kung fu master,bruceploitation",,2010.0
tt1704294,Breakout,no_data,no_data,National Geographic Channel,,Breakout,2010-03-28,,"Charles McGeoghan, Robert Nolan, Shawn Devlin",Canada,English,,8,295,,,"reenactment,escape from prison","Awards, 1 nomination",2010.0
tt7174764,The Oath,no_data,no_data,Crackle,,The Oath,2018-03-08,,"Ryan Kwanten, Katrina Law, Cory Hardrict",USA,English,TV-MA,6.3,1820,,,arrest,,2018.0
tt7131694,The Truth Seekers,no_data,no_data,Channel 8,,The Truth Seekers,2016-04-28,,"Hanwei Chen, Rebecca Lim, Desmond Tan",Singapore,Chinese,,6.9,17,,,police,,2016.0
no_data,The Ultimatum,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt6568694,Criminal Minds,no_data,no_data,tvN,,Criminal Minds,2017-07-26,,"Lee Joon-Gi, Son Hyeon-ju, Moon Chae-Won",South Korea,Korean,MA-13,6.3,426,,,television,"Awards, 2 wins & 1 nomination",2017.0
tt5503718,Gypsy,no_data,no_data,Netflix,40,Gypsy,2017-06-30,,"Naomi Watts, Billy Crudup, Sophie Cookson","USA, UK",English,TV-MA,6.8,16489,,,"double life,dark past,alter ego,therapist,texting",,2017.0
tt2084712,Young & Hungry,Andy Cadiff,male,Freeform,78,Young & Hungry,2014-06-25,,"Emily Osment, Jonathan Sadowski, Aimee Carrero",USA,English,TV-14,7.3,15881,,,"vito russo test passed,white female lead in a diverse cast,laugh track,timeframe 2010s,timeframe 21st century","Awards, 10 nominations",2014.0
tt0247852,Aquarius,no_data,no_data,London Weekend Television (LWT),,Aquarius,1970-01-02,,"Humphrey Burton, Peter Hall, John Wells",UK,English,,6.9,20,,,reenactment,"Won 1 BAFTA Award, 1 win & 6 nominations total",1970.0
tt10145322,28 Moons,no_data,no_data,,,28 Faces of the Moon,2016-06-16,,"Jin-Sung Yang, Kyu-jong Kim",South Korea,Korean,TV-14,6,32,,,"life,tv mini series",,2016.0
tt6032762,Man to Man,no_data,no_data,JTBC,,Man to Man,2017-04-21,,"Park Hae-Jin, Park Sung-woong, Min-Jung Kim",South Korea,Korean,,7.4,1333,,,secret,"Awards, 1 win",2017.0
no_data,My Little Baby,no_data,no_data,Munhwa Broadcasting Corporation,no_data,,,,,,,,,,,,,,
tt5295524,Crashing,no_data,no_data,Channel 4,90,Crashing,2016-09-01,,"Phoebe Waller-Bridge, Jonathan Bailey, Julie Dray",UK,English,TV-MA,7.7,20814,,,"group of friends,roommate,gay interest,sexual confusion,friendship","Nominated for 1 BAFTA Award, 2 nominations total",2016.0
tt4973548,Flaked,no_data,no_data,Netflix,35,Flaked,2016-03-11,,"Will Arnett, David Sullivan, Ruth Kearney",USA,English,TV-MA,7.2,11563,,,"seduction,hot,boisterous man,rake,teasing",,2016.0
no_data,Mind Game,no_data,no_data,Channel 8,no_data,,,,,,,,,,,,,,
no_data,Off Camera,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt7131688,The Dream Job,no_data,no_data,Channel 8,,The Dream Job,2016-06-28,,"Shaun Chen, Rebecca Lim, Jeanette Aw",Singapore,Chinese,,6.1,14,,,hope,,2016.0
tt3520702,Bloodline,no_data,no_data,Netflix,62,Bloodline,2015-03-20,,"Kyle Chandler, Ben Mendelsohn, Linda Cardellini",USA,English,TV-MA,7.9,51972,,,"florida,large family,sheriff election,wealth,secret","Won 1 Primetime Emmy, 5 wins & 18 nominations total",2015.0
tt6792200,The Keepers,Ryan White,male,Netflix,97,The Keepers,2017-05-19,,"Gemma Hoskins, Abbie Schaub, Virginia Anzengruber",USA,English,TV-MA,8.1,22394,,,"church,cold case,nun,murder,archbishop","Nominated for 1 Primetime Emmy, 1 win & 8 nominations total",2017.0
tt6865906,All Hail King Julien: Exiled,no_data,no_data,DreamWorks Animation Television,,All Hail King Julien: Exiled,2017-05-12,,"Danny Jacobs, Andy Richter, Kevin Michael Richardson",USA,English,TV-Y7,7.4,582,,,"cartoon,lemur,anthropomorphic animal,talking animal,computer animation","Awards, 3 wins & 2 nominations",2017.0
tt6312916,Kazoops!,no_data,no_data,"Cheeky Little Media, ABC for Kids, Brilliant Casting",,Kazoops!,,,"Teresa Gallagher, Reece Pockney, Scott Langley",Australia,English,,7.4,123,,,australian fantasy,,
tt3206080,President,no_data,no_data,KBS2,,President,2010-12-15,,"Su-jong Choi, Jay Kim, Kang Shin-il",South Korea,Korean,,7.6,28,,,,,2010.0
tt5706996,Girlboss,no_data,no_data,Netflix,35,Girlboss,2017-04-21,,"Britt Robertson, Ellie Reed, Johnny Simmons",USA,English,TV-MA,6.9,18033,,,"entrepreneur,slacker",,2017.0
tt6333104,Hot Girls Wanted: Turned On,no_data,no_data,Herzog & Company,100,Hot Girls Wanted: Turned On,2017-04-21,,"James Rhine, Lauren Phillips, Kristen Scott",USA,English,TV-MA,6.6,2228,,,"anti pornography,adult filmmaker,adult film star,adult film industry,adult film director",,2017.0
tt6703344,The Miracle,no_data,no_data,,,The Miracle,2016-12-12,,"Hong Yoon Hwa, Yang Hak Jin, Dong-Hyun Kim",South Korea,Korean,,6.3,217,,,"singer,male singer,female singer,k pop,dancing",,2016.0
tt4592410,The Get Down,no_data,no_data,Netflix,81,The Get Down,2016-08-12,,"Justice Smith, Shameik Moore, Herizen F. Guardiola",USA,English,TV-MA,8.2,22562,,,"teenager,1970s,new york city,timeframe 1970s","Awards, 5 wins & 8 nominations",2016.0
tt4095622,Hoff the Record,no_data,no_data,Me + You Productions,,Hoff the Record,2015-06-18,,"David Hasselhoff, Fergus Craig, Mark Quartley",UK,English,,6.8,390,,,fame,"Awards, 1 win",2015.0
tt5779222,Julie's Greenroom,no_data,no_data,Netflix,,Julie's Greenroom,2017-03-17,,"Julie Andrews, Giullian Yao Gioiello, Stephanie D'Abruzzo",USA,English,,8.2,330,,,"actress as tv host,theater class,acting class,teaching children,drama class","Awards, 4 nominations",2017.0
no_data,Outback Truckers,no_data,no_data,7mate,no_data,,,,,,,,,,,,,,
tt6304676,Samurai Gourmet,no_data,no_data,Netflix,98,Samurai Gourmet,2017-03-17,,"Naoto Takenaka, Tetsuji Tamayama, Honami Suzuki",Japan,Japanese,,8.1,2111,,,"japan,based on manga,samurai,japanese food,food",,2017.0
tt5993744,Cheer Squad,no_data,no_data,,,Cheer Squad,2016-07-06,,Ali Moffatt,USA,English,TV-PG,7.1,168,,,"cheerleading,non fiction","Awards, 1 nomination",2016.0
tt6591468,Buddy Thunderstruck,no_data,no_data,Netflix,100,Buddy Thunderstruck,2017-03-10,,"Alexandre Crepet, Brian Atkinson, Debi Derryberry",USA,English,TV-PG,7.7,510,,,"slapstick comedy,animal character name as series title,two word series title,ferret,dog","Awards, 5 nominations",2017.0
tt1874006,Legend Quest,no_data,no_data,Syfy,,Legend Quest,2011-07-13,,"Ashley Cowie, Kinga Philipps, Jeremy Dell'ova",USA,English,,3.6,203,,,non fiction,,2011.0
