id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt0418460,Aitraaz,Abbas Alibhai Burmawalla,male,Mukta Arts,,Aitraaz,2004-11-12,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Kareena Kapoor, Priyanka Chopra Jonas",India,Hindi,Not Rated,6.6,10337.0,,"$440,684","lawyer,south africa,resignation,sexual harassment,older man younger woman relationship","Awards, 7 wins & 15 nominations",2004.0
tt4518260,Albion: The Enchanted Stallion,Castille Landon,female,Vudu,,Albion: The Enchanted Stallion,2017-04-04,Castille Landon,"Avery Arendes, Stephen Dorff, Johnny Sequoyah","USA, Bulgaria",English,TV-PG,5.2,1518.0,,,"f rated,boy horse relationship,girl horse relationship,man horse relationship,woman horse relationship",,2017.0
tt8237768,Alejandro Sanz: What I Was Is What I Am,,,Netflix,,Sanz: Lo que fui es lo que soy,2018-04-13,"Óscar García Blesa, Gervasio Iglesias, Alexis Morante","Miguel Ángel Arenas, Miguel Bosé, Antonio Carmona",Spain,Spanish,,7.2,143.0,,"$298,110","singer,latin music","Awards, 2 wins",2018.0
tt0071115,Alice Doesn't Live Here Anymore,Martin Scorsese,male,Netflix,7.5/10,Alice Doesn't Live Here Anymore,1975-05-23,Martin Scorsese,"Ellen Burstyn, Kris Kristofferson, Mia Bendixsen",USA,English,PG,7.3,23945.0,"$1,800,000 (estimated)","$18,600,000","arizona desert,arizona,piano,phoenix arizona,diner","Won 1 Oscar, 6 wins & 11 nominations total",1975.0
tt7130832,Alien Contact: Outer Space,,,Netflix,,Alien Contact: Outer Space,2018-02-13,J. Michael Long,"J. Michael Long, Bill Mecca, Philip Gardiner",USA,English,Not Rated,3.8,436.0,"$1,000,000 (estimated)",,"unidentified flying object,conspiracy theory,alien",,2018.0
tt6624126,Aliens Ate My Homework,Sean McNamara,male,,,Aliens Ate My Homework,2018-03-06,Sean McNamara,"Jayden Greig, Lauren K. Robek, London Cardinal",USA,English,PG,4.2,1465.0,,,"alien,absent father,bully,spaceship,based on book","Awards, 7 wins & 7 nominations",2018.0
tt7542576,All About Nina,Eva Vives,female,The Orchard,85%,All About Nina,2018-09-28,Eva Vives,"Mary Elizabeth Winstead, Brodie Reed, Charlotte Newhouse",USA,English,R,6.2,2844.0,,"$100,335","affair,female nudity,topless female nudity,smoking after sex,three word title","Awards, 3 nominations",2018.0
,All Hallows' Eve,,,MarVista Entertainment,,,,,,,,,,,,,,,
tt6023386,All Light Will End,,,Gravitas Ventures,,All Light Will End,,Chris Blake,"Ashley Pereira, Ted Welch, Graham Outerbridge",USA,English,TV-MA,3.9,2018.0,,,"murder,sex scene,death,violence,flashback","Awards, 2 wins & 2 nominations",
tt0490076,All the Boys Love Mandy Lane,Jonathan Levine,male,Netflix,5.1/10,All the Boys Love Mandy Lane,2013-09-06,Jonathan Levine,"Amber Heard, Anson Mount, Whitney Able",USA,English,R,5.5,33379.0,"$750,000 (estimated)","$1,904,640","female nudity,teenage sexuality,mystery killer,cheerleader practice,serial killer","Awards, 1 nomination",2013.0
tt6012244,All the Devil's Men,,,,4.7/10,All the Devil's Men,2019-01-24,Matthew Hope,"Sylvia Hoeks, Gbenga Akinnagbe, Joseph Millson",UK,"English, Arabic, Russian",R,5.1,3073.0,,"$65,829",,,2019.0
tt3026488,Alone in Berlin,Vincent Perez,male,Vidéa,5.7/10,Alone in Berlin,2017-01-13,Vincent Perez,"Emma Thompson, Daniel Brühl, Brendan Gleeson","UK, France, Germany",English,R,6.5,9168.0,,"$1,205,598","berlin germany,torture,1940s,opening action scene,violence","Awards, 3 nominations",2017.0
tt0164334,Along Came a Spider,Lee Tamahori,male,Paramount Pictures,4.6/10,Along Came a Spider,2001-04-06,Lee Tamahori,"Morgan Freeman, Michael Wincott, Monica Potter","USA, Germany, Canada","English, Russian",R,6.4,85987.0,"$60,000,000 (estimated)","$105,178,561","police officer,kidnapping,ransom,based on novel,impersonating a police officer","Awards, 1 win & 1 nomination",2001.0
tt0035629,Always a Bridesmaid,Erle C. Kenton,male,,,,,,,,,,,,,,,,
tt2901006,Amar Akbar & Tony,,,Netflix,,Amar Akbar & Tony,2015-04-17,Atul Malhotra,"Rez Kempton, Sam Vincenti, Martin Delaney",UK,English,,5.3,294.0,,,,,2015.0
tt8107464,Amar Akbar Anthony,Manmohan Desai,male,Eros International,,Amar Akbar Anthony,2018-11-16,Sreenu Vaitla,"Ravi Teja, Ileana D'Cruz, Sheetal Deo",India,Telugu,Not Rated,4.1,1125.0,,"$44,225","revenge,multiple personality disorder,fight,sniper rifle,flashback",,2018.0
tt6032170,American Anarchist,Charlie Siskel,male,Netflix,5.8/10,American Anarchist,2016-10-08,Charlie Siskel,"William Powell, Charlie Siskel, Ochan Kusuma-Powell",USA,English,TV-MA,5.9,1766.0,,,"banned book,censorship,book censorship,comic censorship,school shooting","Awards, 3 nominations",2016.0
tt1961175,American Assassin,Michael Cuesta,male,Lionsgate,4.7/10,American Assassin,2017-09-15,Michael Cuesta,"Dylan O'Brien, Michael Keaton, Sanaa Lathan",USA,"English, Spanish, Arabic, Polish, Turkish, Russian, Italian, Persian",R,6.2,82391.0,"$33,000,000 (estimated)","$67,234,188","terrorism,revenge,beach,fight,training","Awards, 2 nominations",2017.0
tt0017626,American Beauty,Richard Wallace,male,,,,,,,,,,,,,,,,
tt8975028,American Hangman,,,,6.6/10,American Hangman,2019-01-04,Wilson Coneybeare,"Donald Sutherland, Vincent Kartheiser, Oliver Dennis",Canada,English,,5.9,3514.0,,,"internet,judge,jury,livestreaming,internet search","Awards, 1 nomination",2019.0
tt2923316,American Heist,Sarik Andreasyan,male,Saban Capital Group,3.6/10,American Heist,2015-07-24,Sarik Andreasyan,"Hayden Christensen, Earl Minor, Adrien Brody","Canada, Luxembourg",English,R,5.0,17054.0,"$10,000,000 (estimated)","$2,931,475","character repeats someone else&apos;s dialogue,child in jeopardy,heist crime,female nudity,prison",,2015.0
tt0120586,American History X,Tony Kaye,male,New Line Cinema,7.3/10,American History X,1998-11-20,Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo",USA,English,R,8.5,1109566.0,"$20,000,000 (estimated)","$23,875,127","neo nazi,prison,hatred,curb stomping,racism","Top rated movie #38 | Nominated for 1 Oscar, 4 wins & 15 nominations total",1998.0
tt3721936,American Honey,Andrea Arnold,female,Netflix,7.4/10,American Honey,2016-10-14,Andrea Arnold,"Sasha Lane, Shia LaBeouf, Riley Keough","UK, USA",English,R,7.0,42924.0,,"$2,290,649","road movie,jealousy,truck stop,runaway,road trip","Nominated for 1 BAFTA Award, 13 wins & 44 nominations total",2016.0
tt0144084,American Psycho,Mary Harron,female,Vudu,6.3/10,American Psycho,2000-04-14,Mary Harron,"Christian Bale, Justin Theroux, Josh Lucas","USA, Canada","English, Spanish, Cantonese",R,7.6,591799.0,"$7,000,000 (estimated)","$34,266,564","narcissism,materialism,serial murder,sociopath,business card","Awards, 8 wins & 13 nominations",2000.0
,Amy,Nadia Tass,female,,,,,,,,,,,,,,,,
tt5779372,An Interview with God,Perry Lang,male,Vudu,6.4/10,An Interview with God,2018-08-21,Perry Lang,"David Strathairn, Brenton Thwaites, Yael Grobglas",USA,English,Unrated,5.8,4028.0,,"$2,251,795","interview,journalist,god,war veteran,troubled marriage",,2018.0
tt5981304,Anchor and Hope,Carlos Marqués-Marcet,male,,6.6/10,Anchor and Hope,2018-10-16,Carlos Marques-Marcet,"Oona Chaplin, Natalia Tena, Geraldine Chaplin","Spain, UK","English, Spanish",,6.3,1060.0,,"$68,709","female nudity,female topless nudity,bedroom,male nudity,boathouse","Awards, 8 wins & 16 nominations",2018.0
tt3317208,Anesthesia,Tim Blake Nelson,male,IFC Films,25%,Anesthesia,2016-01-08,Tim Blake Nelson,"Sam Waterston, Kristen Stewart, Corey Stoll",USA,English,R,6.1,4758.0,,"$78,270","reference to montaigne,garden,newspaper,newspaper front page,vomiting",,2016.0
tt0225071,Angel Eyes,Luis Mandoki,male,Warner Bros.,33%,Angel Eyes,2001-05-18,Luis Mandoki,"Jennifer Lopez, Jim Caviezel, Jeremy Sisto",USA,English,R,5.6,24391.0,"$53,000,000 (estimated)","$29,715,606","love,falling in love,female police officer,mysterious man,twist of fate","Awards, 3 wins & 5 nominations",2001.0
tt0305224,Anger Management,Peter Segal,male,InterCom,5.1/10,Anger Management,2003-04-11,Peter Segal,"Jack Nicholson, Adam Sandler, Marisa Tomei",USA,English,PG-13,6.2,215559.0,"$75,000,000 (estimated)","$195,745,823","lesbian,anger,airplane,sexual attraction,white panties","Awards, 2 wins & 4 nominations",2003.0
tt3368222,Angry Indian Goddesses,Pan Nalin,male,,5.9/10,Angry Indian Goddesses,2015-12-04,Pan Nalin,"Amy Maghera, Rajshri Deshpande, Pavleen Gujral","India, Germany",Hindi,,6.9,2865.0,,"$286,919","rape and murder,female protagonist,lesbian,gay interest,homosexual","Awards, 2 wins & 2 nominations",2015.0
tt2912578,Ankur Arora Murder Case,,,ASA Productions and Enterprises,,Ankur Arora Murder Case,2013-06-14,Sohail Tatari,"Kay Kay Menon, Visshesh Tiwari, Tisca Chopra",India,Hindi,Not Rated,6.5,2040.0,,"$112,110","loss of son,medical misconduct,surgeon,doctor,surgery",,2013.0
tt3032060,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,male,Netflix,,Annabelle Hooper and the Ghosts of Nantucket,2016-08-09,Paul Serafini,"Bailee Madison, Robert Capron, Rachel Resheff",USA,English,Unrated,5.5,790.0,,,"ghost,overalls",,2016.0
tt5204636,Another Forever,Juan Zapata,male,Netflix,,,,,,,,,,,,,,,
tt5095030,Ant-Man and the Wasp,Peyton Reed,male,Walt Disney Studios Motion Pictures,87%,Ant-Man and the Wasp,2018-07-06,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Peña","USA, Canada","English, Spanish, French",PG-13,7.0,391939.0,"$162,000,000 (estimated)","$622,674,139","action heroine,truth serum,based on comic book,action hero,house arrest","Awards, 2 wins & 21 nominations",2018.0
tt3345952,Antidote,Alper Çağlar,male,Warner Bros.,,,,,,,,,,,,,,,
tt0953306,Anwar,Amal Neerad,male,,,Anwar,2007-01-12,Manish Jha,"Nauheed Cyrusi, Surya Dwivedi, Pankaj Jha",India,Hindi,,6.5,995.0,,"$53,256","tragic event,one word title,religious intolerance,mistaken for a terrorist,love triangle",,2007.0
tt4325400,APEX: The Story of the Hypercar,Josh Vietze,male,Netflix,,Apex: The Story of the Hypercar,2016-03-29,"J.F. Musial, Josh Vietze","Manuel Berglund, Chris Goodwin, Dan Greenawalt",USA,"German, French, Swedish, English",Unrated,7.3,1722.0,"$200,000 (estimated)",,,,2016.0
tt1772240,Apollo 18,Gonzalo López-Gallego,male,Netflix,3.9/10,Apollo 18,2011-09-02,Gonzalo López-Gallego,"Warren Christie, Lloyd Owen, Ryan Robbins","USA, Canada",English,PG-13,5.2,55725.0,"$5,000,000 (estimated)","$26,236,153","space sci fi,moon,secret mission,cosmonaut,footprint","Awards, 1 win & 2 nominations",2011.0
tt3245848,"Aram, Aram",,,Netflix,,"Aram, Aram",2017-02-15,Christopher Chambers,"John Roohinian, Levon Sharafyan, Sevak Hakoyan",USA,"English, Armenian",,6.4,186.0,,,,"Awards, 5 wins & 1 nomination",2017.0
tt0422774,Are We Done Yet?,Steve Carr,male,Vudu,8%,,,,,,,,,,,,,,
tt0082031,Arthur,Léonce Perret,male,Warner Bros.,7.3/10,,,,,,,,,,,,,,
tt2870612,"As Above, So Below",John Erick Dowdle,male,Universal Pictures,26%,"As Above, So Below",2014-08-29,John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge",USA,"English, French, Latin",R,6.2,92912.0,"$5,000,000 (estimated)","$41,898,409","catacomb,found footage,paris france,philosopher&apos;s stone,alchemy","Awards, 1 win & 6 nominations",2014.0
tt0119822,As Good as It Gets,James L. Brooks,male,TriStar Pictures,7.3/10,As Good as It Gets,1997-12-25,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear",USA,English,PG-13,7.7,297218.0,"$50,000,000 (estimated)","$314,178,011","obsessive compulsive disorder,unlikely friendship,friendship,writer,neighbor","Won 2 Oscars, 38 wins & 54 nominations total",1997.0
tt5238904,Assimilate,John Murlowski,male,,4.5/10,,,,,,,,,,,,,,
tt5918028,Asura: The City of Madness,Kim Sung-su,female,Netflix,83%,Asura,2016-10-14,Sung-su Kim,"Jung Woo-sung, Hwang Jung-min, Ju Ji-Hoon",South Korea,Korean,Not Rated,6.6,2852.0,,"$18,300,843","cruelty,extreme violence,man slaps a man,punched in the face,mayor","Awards, 6 wins & 16 nominations",2016.0
tt3800222,At All Costs,,,XLrator Media,,At All Costs,2016-09-30,Mike Nicoll,,USA,English,PG,6.5,387.0,,,basketball sport,,2016.0
tt1603257,ATM,David Brooks,male,Netflix,4.1/10,ATM,2012-03-02,David Brooks,"Alice Eve, Josh Peck, Brian Geraghty","USA, Canada",English,R,4.7,23986.0,"$3,000,000 (estimated)","$921,752","trapped,christmas party,christmas,bad guy wins,evil wins",,2012.0
tt3779818,Attacking the Devil: Harold Evans and the Last Nazi War Crime,Jacqui Morris,female,Netflix,100%,Attacking the Devil: Harold Evans and the Last Nazi War Crime,2016-01-22,"David Morris, Jacqui Morris","Harold Evans, Ralph Nader, Michael Sheen",UK,English,,8.0,637.0,,"$6,481",,"Awards, 1 win & 1 nomination",2016.0
tt8339704,Automata,Lawrie Brewster,male,,,,,,,,,,,,,,,,
tt4154756,Avengers: Infinity War,Russo brothers,,Warner Bros.,7.6/10,Avengers: Infinity War,2018-04-27,"Anthony Russo, Joe Russo","Robert Downey Jr., Chris Hemsworth, Mark Ruffalo",USA,English,PG-13,8.4,1049104.0,"$321,000,000 (estimated)","$2,048,359,754","death of recurring character,supervillain,superhero,ensemble cast,marvel cinematic universe","Top rated movie #65 | Nominated for 1 Oscar, 46 wins & 79 nominations total",2018.0
tt7357302,Avicii: True Stories,,,Netflix,83%,Avicii: True Stories,2018-12-14,Levan Tsikurishvili,"Salem Al Fakir, Avicii, Johan Bjerkelund","Sweden, Netherlands","English, Swedish",Not Rated,7.6,6727.0,,"$3,887",fall,,2018.0
tt4906984,Azhar,Anthony D'Souza,,Culver Max Entertainment,4.6/10,Azhar,2016-05-13,Anthony D'Souza,"Emraan Hashmi, Nargis Fakhri, Prachi Desai",India,"Hindi, Urdu",Not Rated,5.7,5666.0,"₹380,000,000 (estimated)","$147,521","cricket the sport,cricketer,cricket sport,match fixing,based on true story",,2016.0
tt2408040,B.A. Pass,,,Netflix,,B.A. Pass,2013-08-02,Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma",India,Hindi,Unrated,6.4,4021.0,,"$1,171,343","playing chess,older woman seduces younger man,cheating wife,gay rape,new delhi india","Awards, 5 wins & 2 nominations",2013.0
tt0449467,Babel,Alejandro González Iñárritu,male,01 Distribution,6.8/10,Babel,2006-11-10,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal","USA, Mexico, France","English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language",R,7.5,301943.0,"$25,000,000 (estimated)","$135,330,182","female rear nudity,deaf girl,cultural difference,language barrier,original story","Won 1 Oscar, 43 wins & 136 nominations total",2006.0
tt2944198,Backcountry,Adam MacDonald,male,IFC Films,6.9/10,Backcountry,2015-03-20,Adam MacDonald,"Jeff Roop, Missy Peregrym, Nicholas Campbell",Canada,English,R,6.0,21505.0,,"$13,848","lost,camping,bear attack,bear,survival","Awards, 3 nominations",2015.0
tt0092609,Backfire,Gilbert Cates,male,Netflix,,,,,,,,,,,,,,,
tt2784936,Backtrack,Michael Petroni,male,Saban Capital Group,4.5/10,Backtrack,2016-01-29,Michael Petroni,"Adrien Brody, Jenni Baird, Bruce Spence","Australia, UK, United Arab Emirates",English,R,5.9,12626.0,,,"train derailment,train tracks,female police officer,repressed memory,death of daughter","Awards, 2 wins",2016.0
tt0112442,Bad Boys,Michael Bay,male,Columbia Pictures,5.1/10,Bad Boys,1995-04-07,Michael Bay,"Will Smith, Martin Lawrence, Lisa Boyle",USA,English,R,6.8,263492.0,"$19,000,000 (estimated)","$141,407,024","miami florida,buddy movie,criminal investigation,murder investigation,usa","Awards, 4 nominations",1995.0
tt0172156,Bad Boys II,Michael Bay,male,Columbia Pictures,4.4/10,Bad Boys II,2003-07-18,Michael Bay,"Will Smith, Martin Lawrence, Gabrielle Union",USA,"English, Spanish, Russian",R,6.6,249523.0,"$130,000,000 (estimated)","$273,339,556","cuba,police,miami florida,sequel,anti hero","Awards, 5 wins & 13 nominations",2003.0
tt5990066,Bad Match,,,Orion Pictures,100%,Bad Match,2017-11-03,David Chirchirillo,"Jack Cutmore-Scott, Lili Simmons, Brandon Scott",USA,English,TV-MA,5.6,4404.0,,"$3,351","female psychopath,tied feet,dating app,cell phone,obsession",,2017.0
tt5264178,Bad Rap,Salima Koroma,female,Netflix,6.6/10,Bad Rap,2016-04-16,Salima Koroma,"Awkwafina, David Lee, Richard Lee","USA, Canada",English,,6.5,194.0,,,rapper,"Awards, 1 win",2016.0
tt2146882,Badha,Sumitra Bhave–Sunil Sukthankar,female,,,,,,,,,,,,,,,,
tt0493395,Badland,Francesco Lucente,male,Netflix,4/10,,,,,,,,,,,,,,
tt5370442,Balu Mahi,Haissam Hussain,male,,,,,,,,,,,,,,,,
tt5816374,Band Aid,Zoe Lister-Jones,female,iTunes,7.2/10,Band Aid,2017-06-09,Zoe Lister-Jones,"Zoe Lister-Jones, Adam Pally, Fred Armisen",USA,English,R,6.6,5737.0,,"$248,370","husband wife relationship,rock band,garage band,guitar,drummer","Awards, 2 wins & 2 nominations",2017.0
tt4048668,Band of Robbers,Adam Nee,male,Netflix,6.5/10,Band of Robbers,2016-04-15,"Aaron Nee, Adam Nee","Kyle Gallner, Adam Nee, Matthew Gray Gubler",USA,English,TV-MA,6.0,4312.0,,"$20,555","robbery,treasure,mexican laborer,coming of age,arrested development","Awards, 1 nomination",2016.0
tt5001576,Barça Dreams,Jordi Llompart,male,NBCUniversal,,Barça Dreams,2015-11-30,Jordi Llompart,"Éric Abidal, José Ramón Alexanko, José María Bakero",Spain,"Spanish, Catalan, English",,7.3,1064.0,,"$12,215",soccer,,2015.0
tt1202517,Barah Aana,Raja Krishna Menon,male,,,Barah Aana,2009-03-13,Raja Menon,"Naseeruddin Shah, Vijay Raaz, Arjun Mathur",India,"Hindi, English",,6.7,1252.0,"₹40,000,000 (estimated)","$962,395","ransom,bombay,kidnapping,mumbai india,independent film","Awards, 1 nomination",2009.0
tt3321254,Barbie & Her Sisters in a Pony Tale,,,,,Barbie & Her Sisters in a Pony Tale,2013-10-22,Kyran Kelly,"Kelly Sheridan, Kazumi Evans, Claire Margaret Corlett",USA,English,TV-Y,6.0,1005.0,,,"horse,sister sister relationship,horse race,competition,female protagonist",,2013.0
tt1610301,Barbie in A Mermaid Tale,,,Netflix,,Barbie in a Mermaid Tale,2010-03-09,Adam Wood,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain",USA,English,TV-Y,6.2,2824.0,,,"splash,water,sea,ocean,tide","Awards, 4 nominations",2010.0
tt4215332,Barbie in Princess Power,Ezekiel Norton,male,UIP-Dunafilm,,,,,,,,,,,,,,,
tt4955162,Barbie in Rock 'N Royals,,,UIP-Dunafilm,,Barbie in Rock 'N Royals,,"Michael Goguen, Karen J. Lloyd","Kelly Sheridan, Chiara Zanni, Bethany Brown",USA,English,Not Rated,5.9,979.0,,"$2,243,176","female protagonist,royalty,pop star,competition,rivalry",,
tt5042436,Barbie: Spy Squad,Michael Goguen,male,UIP-Dunafilm,,Barbie: Spy Squad,2016-03-01,"Michael Goguen, Conrad Helten","Erica Lindbeck, Stephanie Sheh, Jenny Pellicer","USA, Canada",,TV-Y7,5.5,954.0,,"$1,375,679","2010s,gymnast,athlete,athletic,practice",,2016.0
tt2396690,Barbie: The Princess & the Popstar,Ezekiel Norton,male,Netflix,,Barbie: The Princess & the Popstar,2012-09-11,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball",USA,English,TV-Y,5.6,2079.0,,,"diamond,castle,switched identities,concert,royalty",,2012.0
tt1731701,Barely Lethal,Kyle Newman,male,01 Distribution,26%,Barely Lethal,2015-04-30,Kyle Newman,"Jaime King, Samuel L. Jackson, Madeleine Stack",USA,English,PG-13,5.4,21836.0,"$15,000,000 (estimated)","$933,847","high school,assassin,on the run,secret government organization,female killer",,2015.0
tt0041161,Barsaat,Raj Kapoor,male,Netflix,,,,,,,,,,,,,,,
tt0131857,BASEketball,David Zucker,male,Universal Pictures,5.3/10,BASEketball,1998-07-31,David Zucker,"Trey Parker, Matt Stone, Dian Bachar",USA,English,R,6.5,62231.0,"$25,000,000 (estimated)","$7,027,290","basketball sport,baseball,basketball,sports team,older man younger woman marriage","Awards, 2 nominations",1998.0
tt0103772,Basic Instinct,Paul Verhoeven,male,Netflix,6.1/10,Basic Instinct,1992-03-20,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza","USA, France",English,R,7.0,198906.0,"$49,000,000 (estimated)","$352,927,224","erotic thriller,manipulation,female psychopath,mind game,narcissistic personality disorder","Nominated for 2 Oscars, 5 wins & 23 nominations total",1992.0
tt6029778,Bathtubs Over Broadway,,,iTunes,100%,Bathtubs Over Broadway,2018-04-21,Dava Whisenant,"David Letterman, Martin Short, Chita Rivera",USA,English,PG-13,7.6,1110.0,,,entertainment,"Awards, 13 wins & 13 nominations",2018.0
tt0068257,Bawarchi,Hrishikesh Mukherjee,male,Netflix,,Bawarchi,1972-07-07,Hrishikesh Mukherjee,"Rajesh Khanna, Jaya Bachchan, Usha Kiran",India,Hindi,Not Rated,8.1,4076.0,,,"cook,argument,dysfunctional family,wrestling,truth","Awards, 2 wins",1972.0
tt0154209,Bazaar,Sagar Sarhadi,male,,,,,,,,,,,,,,,,
tt3538798,Be Here Now,Lilibet Foster,female,,,,,,,,,,,,,,,,
tt5512872,Be Somebody,Joshua Caldwell,male,Paramount Pictures,,Be Somebody,2016-06-10,Joshua Caldwell,"Matthew Espinosa, Sarah Jeffery, Allison Paige",USA,English,PG,5.6,4026.0,,"$15,395","woman wears a gas mask,pop star as protagonist,17 year old teenage boy,mother son relationship,parents daughter relationship",,2016.0
tt0115641,Beavis and Butt-head Do America,Mike Judge,male,Paramount Pictures,6.4/10,Beavis and Butt-Head Do America,1996-12-20,"Mike Judge, Mike de Seve, Brian Mulroney","Mike Judge, Bruce Willis, Demi Moore",USA,"English, Spanish, Hindi",PG-13,6.8,57274.0,"$12,000,000 (estimated)","$63,118,386","violence,old woman,elderly woman,beavis and butt head,country name in title","Awards, 1 win & 4 nominations",1996.0
tt0416508,Becoming Jane,Julian Jarrold,male,Netflix,6/10,Becoming Jane,2007-08-10,Julian Jarrold,"Anne Hathaway, James McAvoy, Julie Walters","UK, Ireland",English,PG,7.0,61925.0,"$16,500,000 (estimated)","$37,407,812","cricket the sport,deaf mute,jane austen character,reference to tom jones the novel,english country dance","Awards, 3 wins & 6 nominations",2007.0
tt5929776,Before the Flood,Fisher Stevens,male,National Geographic Channel,75%,Before the Flood,2016-10-30,Fisher Stevens,"Leonardo DiCaprio, Ban Ki-moon, Alejandro G. Iñárritu",USA,English,PG,8.2,27860.0,,$988,"climate change,environment,ecosystem,solar energy,solar panel","Awards, 2 wins & 8 nominations",2016.0
tt6171960,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,female,Netflix,,Behind the Curtain: Todrick Hall,2017-12-12,Katherine Fairfax Wright,"Wayne Brady, Brittanie Brant, Blair Carrizales",USA,English,,6.8,311.0,,,,"Awards, 1 win & 1 nomination",2017.0
tt5227468,Beiimaan Love,,,Netflix,,Mosamain Kadal,2016-10-14,Rajeev Chaudhari,"Sunny Leone, Rajneesh Duggal, Daniel Weber",India,"Hindi, English",,2.9,511.0,,,revenge,,2016.0
tt3916100,Being AP,Anthony Wonke,male,Netflix,100%,Being AP,2015-11-23,Anthony Wonke,Tony McCoy,"UK, Ireland",English,,6.5,328.0,,"$76,196","northern irish man,jockey,steeplechase,horse race,champion","Awards, 1 nomination",2015.0
tt5073620,Below Her Mouth,April Mullen,female,Netflix,4.5/10,Below Her Mouth,2017-04-28,April Mullen,"Erika Linder, Natalie Krill, Sebastian Pigott",Canada,English,Not Rated,5.5,12418.0,,"$33,673","female nudity,unsimulated sex,lesbian sex,lesbian,female masturbation","Awards, 1 nomination",2017.0
tt4574654,Beneath the Leaves,,,,20%,Beneath the Leaves,2019-02-08,Adam Marino,"Mira Sorvino, Kristoffer Polaha, Doug Jones",USA,English,TV-MA,4.5,1537.0,,,"boy,co written by director,escaped psychopath,child kidnapping,police detective",,2019.0
tt2142711,Berlin Kaplani,Hakan Algül,male,Netflix,,Berlin Kaplani,2012-01-27,Hakan Algül,"Ata Demirer, Tarik Ünlüoglu, Necati Bilgiç",Turkey,"Turkish, German",,5.2,6912.0,,"$11,842,023","love,turkey,turk,boxer,rafting","Awards, 1 win & 1 nomination",2012.0
tt3762912,Betting on Zero,Ted Braun,male,Netflix,100%,,,,,,,,,,,,,,
tt0363472,Bewafaa,Dharmesh Darshan,male,Netflix,,Bewafaa,2005-02-25,Dharmesh Darshan,"Anil Kapoor, Akshay Kumar, Kareena Kapoor",India,Hindi,,4.1,2537.0,"₹120,000,000 (estimated)","$1,258,036","twin,india,canada,musician,widower","Awards, 1 nomination",2005.0
tt2428368,Beyond All Boundaries,,,,,,,,,,,,,,,,,,
tt3224288,Beyond the Clouds,Majid Majidi,male,Netflix,6.1/10,,,,,,,,,,,,,,
tt0805184,Bhagam Bhag,Priyadarshan,male,K. Sera Sera,,Bhagam Bhag,2006-12-22,Priyadarshan,"Akshay Kumar, Govinda, Paresh Rawal",India,Hindi,Not Rated,6.5,13414.0,,"$14,730,896","slapstick comedy,heroine,theatre group,theatre group owner,theater actress",,2006.0
tt0995031,Bhool Bhulaiyaa,Priyadarshan,male,Netflix,4/10,Bhool Bhulaiyaa,2007-10-12,Priyadarshan,"Akshay Kumar, Vidya Balan, Shiney Ahuja",India,"Hindi, Bengali",Not Rated,7.4,28418.0,,"$19,073,095","key,mansion,superstition,supernatural power,ritual","Awards, 1 win & 14 nominations",2007.0
tt0341266,Bhoot,Ram Gopal Varma,male,,,Bhoot,2003-05-30,Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar",India,Hindi,,6.4,3725.0,,"$3,660,402","supernatural horror,building,apartment,watchman,death","Awards, 13 wins & 14 nominations",2003.0
tt5978194,Bhouri,,,,,,,,,,,,,,,,,,
tt0142342,Big Daddy,Dennis Dugan,male,Netflix,5/10,Big Daddy,1999-06-25,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart",USA,"English, Italian",PG-13,6.4,216498.0,"$34,200,000 (estimated)","$234,801,895","new york city,adoption,responsibility,immaturity,homosexual","Awards, 8 wins & 14 nominations",1999.0
tt0265298,Big Fat Liar,Shawn Levy,male,Universal Pictures,5/10,Big Fat Liar,2002-02-08,Shawn Levy,"Frankie Muniz, Amanda Bynes, Paul Giamatti","USA, Germany, France",English,PG,5.5,37488.0,"$15,000,000 (estimated)","$52,970,014","liar,hollywood,boy who cried wolf,blue skin,plagiarism","Awards, 1 win & 3 nominations",2002.0
tt0019693,Big Time,Kenneth Hawks,male,,,,,,,,,,,,,,,,
